id_debiteur;numero_creance;type_creance;nature_creance;montant_cnss;total;restant;numero_dossier
1613;10201024780;;;;110807.76;110807.76;BE655833
1614;80101000155;;;;109634.82;109634.82;AD123598
1615;51701000105;;;;107527.58;107527.58;A565000
1616;60101027689;;;;106642.92;106642.92;A193822
1617;40801000621;;;;105532.7;105532.7;BJ135362
1618;30101009034;;;;104587.92;104587.92;B80140
1619;29801002068;;;;102993.82;102993.82;B566463
1620;69801011220;;;;102485.05;102485.05;J60553
1621;50102100280;;;;102005.76;102005.76;BJ149991
1622;30101009035;;;;99215.75;99215.75;AB170344
1623;1.10001E+11;;;;98959.29;98959.29;BE72719
1624;1.19701E+11;;;;98634.8;98634.8;A194251
1625;99801000639;;;;98082.94;98082.94;A599111
1626;30103912007;;;;97931.35;97931.35;A12564
1627;80801000801;;;;97712.77;97712.77;D350165
1628;1.00001E+11;;;;96223.53;96223.53;A226173
1629;19901000478;;;;95912.04;95912.04;GB55120
1630;40801000635;;;;95707.65;95707.65;A181405
1631;19901000457;;;;95528.25;95528.25;D87000
1632;70101022937;;;;94821.49;94821.49;F318988
1633;49901000424;;;;94764.52;94764.52;X170103
1634;1.10601E+11;;;;94680.63;94680.63;L108421
1635;80701000384;;;;93972.09;93972.09;C233064
1636;50101000285;;;;93226.87;93226.87;C199088
1637;60101025594;;;;92715.92;92715.92;A721374
1638;1.00901E+11;;;;90660.64;90660.64;A808717
1639;99801011610;;;;90344.82;90344.82;S8592
1640;79801023332;;;;90292.52;90292.52;C161860
1641;50001000087;;;;90017.9;90017.9;L68246
1642;30001026587;;;;89965.71;89965.71;AB530396
1643;11401000009;;;;89815.97;68815.97;A38551
1644;60101000560;;;;88246.68;88246.68;K90418
1645;80101000124;;;;87765.51;87765.51;P46763
1646;99801011489;;;;87756.35;87756.35;I202722
1647;69901050836;;;;87132.52;87132.52;Q153286
1648;79901204241;;;;87067.56;87067.56;U51022
1649;70801000773;;;;85322.58;85322.58;BK75474
1650;99901000911;;;;84647.77;84647.77;L312628
1651;29901026666;;;;84393.69;84393.69;A85323
1652;19901000417;;;;82728.51;82728.51;D360724
1653;70101022914;;;;82022.31;82022.31;C202071
1654;31401000193;;;;82018.95;82018.95;A106422
1655;80101022027;;;;81839.47;81839.47;B552503
1656;69901003043;;;;80706.08;80706.08;AB99550
1657;60301000725;;;;79970.19;79970.19;A219396
1658;99801031575;;;;78993.76;78993.76;G116259
1659;50001000925;;;;78662.06;78662.06;U801903
1660;69701031169;;;;78367.77;78367.77;K140146
1661;59901020665;;;;61992.29;61992.29;A598849
1662;60201000907;;;;78073.29;78073.29;B14455
1663;40001010706;;;;77993.98;77993.98;OMARYABDELHADI9419169
1664;99801011492;;;;77814.51;77814.51;B374757
1665;30001006586;;;;77312.84;77312.84;A235038
1666;19901000440;;;;77146.74;77146.74;K222655
1667;59901020699;;;;76744.04;76744.04;A3025878
1668;19901000409;;;;76729.63;76729.63;D472174
1669;20103022821;;;;76541.39;76541.39;B35549
1670;59801014186;;;;76078.8;76078.8;BE19482N
1671;69701016216;;;;75299.57;75299.57;A186043
1672;90101027226;;;;75151.87;75151.87;J211879
1673;10101000621;;;;73519.26;73519.26;K181243
1674;10001934877;;;;73491.64;73491.64;B46113
1675;79901000431;;;;73415.64;73415.64;A210152
1676;89901027577;;;;73162.96;73162.96;F44949
1677;79901024399;;;;73100.99;73100.99;H11749
1678;70201000079;;;;72434.84;72434.84;GM1208
1679;30102100959;;;;72321.64;72321.64;AD71258
1680;71701000182;;;;71083.93;71083.93;B32029
1681;99801016617;;;;70364.09;70364.09;A15782
1682;49901000177;;;;70169.42;70169.42;J2422
1683;40201021437;;;;69765.31;69765.31;A145994
1684;21301000466;;;;69420.65;69420.65;A418301
1685;50101912266;;;;69302.47;69302.47;A272085
1686;19901000481;;;;69245.55;69245.55;B258356
1687;50001022105;;;;67914.35;67914.35;GA86496
1688;30101000917;;;;67824.31;67824.31;D14720
1689;69801031245;;;;67681.48;67681.48;B177644
1690;69701016181;;;;67612.88;67612.88;AB121630
1691;10101031617;;;;67204.41;67204.41;GK36078
1692;40101934152;;;;66834.96;66834.96;A561607
1693;21401000123;;;;66737.21;66737.21;E281880
1694;60101022588;;;;65819.12;50819.12;AB534581
1695;21401000083;;;;65561.72;54761.72;BJ107392
1696;59901009621;;;;65067.53;65067.53;C420092
1697;90301022029;;;;64884.81;64884.81;AD101141
1698;41401000233;;;;64338.46;64338.46;B360081
1699;19901027465;;;;64127.71;64127.71;E86213
1700;60101022475;;;;63182.15;63182.15;K005121A
1701;1.19903E+11;;;;82451.66;82451.66;D50578
1702;99801022602;;;;62402.02;62402.02;W212600
1703;50801000673;;;;62290.64;62290.64;A287597
1704;90201007356;;;;62213.77;62213.77;A405660
1705;50901000154;;;;62008.41;62008.41;H327835
1706;31701000063;;;;61341.89;61341.89;A324453
1707;60101022661;;;;60741.34;60741.34;X1882
1708;40201000428;;;;60504.05;60504.05;T85390
1709;90101960394;;;;60455.11;60455.11;FA5424
1710;60001001337;;;;60342.13;60342.13;BH130336
1711;39701007053;;;;60337.55;60337.55;B11668
1712;40201001507;;;;60238.55;60238.55;A359839
1713;90901000274;;;;60187.79;46187.79;D239220
1714;61701000150;;;;60164.33;60164.33;CB6650
1715;50001022922;;;;59762.94;59762.94;B441446
1716;60101011612;;;;18551.27;18551.27;CB14355
1717;50001934071;;;;59536.79;59536.79;B596263
1718;30901000080;;;;59168.53;59168.53;B446991
1719;39901008774;;;;58640.57;58640.57;AB127412
1720;20101000858;;;;57960.62;57960.62;GM2308
1721;10201022847;;;;57797.19;57797.19;G37739
1722;50001027170;;;;57683.37;57683.37;A785895
1723;1.21601E+11;;;;57069.48;57069.48;A282171
1724;19901000461;;;;56856.4;56856.4;BE61960
1725;89901000464;;;;56599.87;56599.87;AD40406
1726;41401000241;;;;55380.84;55380.84;F713068
1727;70001000471;;;;55246.91;55246.91;F706851
1728;50001024040;;;;55067.04;55067.04;C376913
1729;30201025349;;;;53866.55;13866.55;TA28818
1730;41401000230;;;;53666.82;53666.82;AD39671
1731;41401000248;;;;53559.49;53559.49;AD52767
1732;41401000250;;;;53525.79;53525.79;B579252
1733;10801000528;;;;53489.58;53489.58;AD38379
1734;61401000394;;;;53260.57;5125.57;F401714
1735;40801000633;;;;52759;52759;AD41190
1736;41401000231;;;;52611.65;52611.65;T96132
1737;1.00102E+11;;;;52350.47;52350.47;L71897
1738;10302100128;;;;52090.97;52090.97;A220985
1739;19901000392;;;;51832.96;51832.96;B198167
1740;1.00701E+11;;;;51807.44;51807.44;AB320528
1741;30101000047;;;;51258.96;51258.96;D320379
1742;50101022403;;;;50277.52;50277.52;AD103625
1743;41401000232;;;;49806.68;49806.68;AD40587
1744;41401000240;;;;49529.54;49529.54;AB12931
1745;90101000305;;;;49302.24;49302.24;Z250843
1746;1.20902E+11;;;;49151.43;49151.43;BH64112
1747;40101000183;;;;48717.27;48717.27;AB120117
1748;1.20001E+11;;;;48606.58;48606.58;BJ154620
1749;50001011937;;;;48235.3;48235.3;AB178129
1750;10101031597;;;;47688.36;47688.36;AB14393
1751;70101208782;;;;47297.33;47297.33;L327933
1752;10002203910;;;;46694.26;46694.26;EA26090
1753;40101000232;;;;13290.79;13290.79;A226924
1754;89801109395;;;;46490.62;46490.62;G88955
1755;59901000611;;;;46487.35;46487.35;F44257
1756;70901000238;;;;46370.22;46370.22;G7413
1757;49701011104;;;;46282.79;46282.79;AB196836
1758;71003000153;;;;46117.6;1117.6;C60683
1759;59703021149;;;;45377.71;45377.71;B397177
1760;30201000389;;;;44774.76;44774.76;BK8790
1761;69701003193;;;;44576.64;44576.64;G125623
1762;70001000473;;;;44305.8;44305.8;G98138
1763;30501032515;;;;44192.27;44192.27;LA75547
1764;11001000014;;;;43651.46;43651.46;BE503144
1765;60101000632;;;;43481.94;43481.94;K148908
1766;50001934072;;;;43255.71;17255.71;B477650
1767;70101011808;;;;41898.76;41898.76;A31801
1768;71401000450;;;;41731.14;9731.14;AB330310
1769;60601000710;;;;41714.73;41714.73;AD45815
1770;41401000236;;;;41516.91;41516.91;AD51814
1771;80101000175;;;;40302.19;40302.19;G41216
1772;31401000187;;;;40208.87;40208.87;BK149110
1773;91301000465;;;;39568.9;1568.9;B333799
1774;50001002027;;;;39531.11;39531.11;A450297
1775;99801000571;;;;24182.39;24182.39;A544083
1776;61401000366;;;;39382.03;32382.03;AB371369
1777;21801000067;;;;38681.08;38681.08;ZA000912A
1778;10102201612;;;;38584.15;38584.15;A186063
1779;19901000423;;;;38397.06;38397.06;AB170897
1780;50101000378;;;;38236.84;38236.84;H57225
1781;11801000014;;;;37987.61;37987.61;B345684
1782;1.19902E+11;;;;36975.09;36975.09;AB337660
1783;80901000249;;;;36764.31;36764.31;B55039
1784;99801016609;;;;36515.66;36515.66;AD82585
1785;41401000253;;;;35990.23;35990.23;H39737
1786;30601000451;;;;35975.83;35975.83;B182914
1787;19901011462;;;;35811.94;35811.94;IC33012
1788;41401000245;;;;35445.32;35445.32;A84491
1789;79902201162;;;;35115.92;35115.92;A151508
1790;89801000400;;;;35052.28;35052.28;D371091
1791;10101022625;;;;34679.62;34679.62;B315517
1792;79901006327;;;;34470.31;34470.31;D178511
1793;1.10101E+11;;;;34374.86;34374.86;C371886
1794;71301000482;;;;33785;33785;GN62
1795;20101022826;;;;33640.16;33640.16;A5372
1796;10101000640;;;;33582.29;33582.29;D457675
1797;30101022918;;;;33577.43;33577.43;A174361
1798;41701000096;;;;33471.68;33471.68;AD167108
1799;51401000317;;;;33268.09;33268.09;AA32349
1800;91701000222;;;;33213.72;33213.72;BE414440
1801;90701000417;;;;33196;33196;A753185
1802;10701000123;;;;32936.02;32936.02;RIADMINA3621257
1803;80001008765;;;;32556.42;32556.42;BE729197
1804;59801106152;;;;32418.34;32418.34;A405826
1805;99901000969;;;;31809.66;31809.66;AB122313
1806;20101000709;;;;31545.55;31545.55;BH402549
1807;30801000596;;;;31478.55;31478.55;AB29543
1808;20101000787;;;;27690.51;27690.51;D70073
1809;60101022638;;;;31413.05;31413.05;F20692
1810;90101024387;;;;31263.07;31263.07;A82299
1811;50001000174;;;;30935.89;30935.89;BE620572
1812;79701101224;;;;30708.95;30708.95;X15450
1813;21101000400;;;;30634.05;30634.05;BA3109
1814;50001050157;;;;30211.78;30211.78;B125415
1815;60901000169;;;;29932.92;29932.92;A651547
1816;31701000074;;;;29924.9;29924.9;B383590
1817;79901007370;;;;29893.9;29893.9;D482233
1818;90101022216;;;;29885.25;29885.25;B310676
1819;90001004925;;;;29227.53;29227.53;A696249
1820;81003000243;;;;28879.11;28879.11;A209918
1821;49901000478;;;;28516.61;28516.61;A481305
1822;50301000594;;;;28494.66;28494.66;AD11777
1823;70101000957;;;;9668.67;5668.67;JB140816
1824;10101050658;;;;27591.08;27591.08;K172942
1825;1.09902E+11;;;;27292;27292;BE487049
1826;1.29701E+11;;;;26791.54;26791.54;A528475
1827;60101000646;;;;26698.2;26698.2;AD71214
1828;61401000373;;;;26649.86;0;A250486
1829;59801031184;;;;26602.53;26602.53;C250536
1830;20001025247;;;;26496.19;26496.19;T29812
1831;70001000484;;;;26320.26;26320.26;AB128628
1832;80101000130;;;;25599.69;25599.69;K114426
1833;1.09802E+11;;;;25189.93;5189.93;BK97024
1834;69801007244;;;;25078.03;25078.03;Q237754
1835;71401000449;;;;24496.38;24496.38;AD13576
1836;61401000353;;;;24289.32;24289.32;C197289
1837;1.01002E+11;;;;24228.09;24228.09;AD32446
1838;70101000766;;;;24166.8;24166.8;B221191
1839;59801002191;;;;23890.04;23890.04;D513489
1840;40101022130;;;;23790.54;23790.54;X121968
1841;50101022351;;;;23540.88;23540.88;J37923
1842;39701051045;;;;23386.39;23386.39;AB234108
1843;50001031029;;;;22579.02;22579.02;A15247
1844;60901000175;;;;22535.56;22535.56;C311361
1845;30401025522;;;;22513.1;22513.1;AD25955
1846;11401000073;;;;22446.04;22446.04;B643894
1847;39901009123;;;;22416.11;22416.11;G8227
1848;1.20102E+11;;;;22405.53;22405.53;A558289
1849;79901000387;;;;22338.92;22338.92;Q114804
1850;30001031564;;;;22257.75;18257.75;F1382
1851;49701024103;;;;22188.63;22188.63;TA40231
1852;89801109394;;;;22035.62;22035.62;JB47832
1853;59901934643;;;;21946.11;21946.11;BH238346
1854;60601016663;;;;21792.4;21792.4;AB127919
1855;49901031290;;;;9802.64;9802.64;OD28058
1856;61001810069;;;;21730.13;21730.13;B773956
1857;40601014579;;;;21686.77;21686.77;C315334
1858;89901031616;;;;21669.54;21669.54;A81274
1859;40301000435;;;;21252.02;21252.02;BJ217661
1860;50001004175;;;;21175.85;21175.85;BJ54613
1861;20101004745;;;;21119.43;21119.43;W67274
1862;39801016093;;;;20646.12;20646.12;AB46614
1863;50201000552;;;;20602.28;20602.28;AD30364
1864;70101000794;;;;20562.6;9062.6;D27707
1865;70001022585;;;;20509.96;20509.96;F281143
1866;30001024363;;;;20509.3;18509.3;D304713
1867;99901022950;;;;20348.75;20348.75;K39800
1868;39901020761;;;;20325.88;20325.88;JA7552
1869;69801050287;;;;20151.97;20151.97;A294239
1870;50101022288;;;;20085.29;20085.29;XA39706
1871;10201000883;;;;20071.86;20071.86;C311249
1872;90001000929;;;;19575.38;19575.38;A765814
1873;89801111457;;;;19333.76;19333.76;B816809
1874;20001000135;;;;19212.14;19212.14;A24305
1875;10201000885;;;;19197.19;19197.19;AB26495
1876;30101000068;;;;19148.08;19148.08;B94296
1877;39901008977;;;;19097.49;19097.49;K7677
1878;50001934147;;;;18991.26;18991.26;B199061
1879;79801002331;;;;18873.22;11873.22;TA13740
1880;70101000955;;;;9521.52;9521.52;B42764
1881;59901008778;;;;18673.11;18673.11;AB15415
1882;19901000470;;;;18555.84;18555.84;B116487
1883;50101000409;;;;18366.58;18366.58;A773079
1884;70602100800;;;;18359.68;18359.68;BE508809
1885;50002100972;;;;18264.58;18264.58;D197932
1886;50101022420;;;;18045.48;18045.48;C148079
1887;69803025221;;;;17930.75;17930.75;B424449
1888;99901010992;;;;17929.99;17929.99;B547172
1889;60101007586;;;;17815.54;17815.54;BE436210
1890;50101008399;;;;17764.38;17764.38;A522207
1891;50101000271;;;;17736.36;17736.36;A652331
1892;70101000958;;;;17662.96;17662.96;K144652
1893;40001934634;;;;17603.22;17603.22;B89574
1894;40201011476;;;;17515.85;17515.85;QA31351
1895;20101000747;;;;17454.39;17454.39;AD42828
1896;70101000852;;;;12402.13;12402.13;A45212
1897;70101000949;;;;16920.940000000002;16920.940000000002;D183498
1898;80101022192;;;;16864.79;16864.79;AB80071
1899;60101000464;;;;16197.82;16197.82;CB51784
1900;71401000415;;;;16196.47;16196.47;AB62775
1901;10001000009;;;;16107.3;16107.3;AB65799
1902;69801027282;;;;16010.6;16010.6;D60802
1903;60001022352;;;;16006.49;16006.49;AB226259
1904;1.10102E+11;;;;15989.39;15989.39;D106474
1905;80101022075;;;;15940.64;15940.64;Q136934
1906;1.20401E+11;;;;15908.57;15908.57;J000175R
1907;89901920570;;;;15623.37;15623.37;B651585
1908;99901004993;;;;15622.01;15622.01;X38312
1909;50401000643;;;;15576.56;15576.56;D140671
1910;40101022227;;;;15426.86;15426.86;AB253739
1911;20101000808;;;;15336.88;15336.88;B125192
1912;70001008405;;;;15037.88;15037.88;A198595
1913;30101021002;;;;14939.43;14939.43;I198238
1914;90101022279;;;;14822.01;14822.01;A43338
1915;60201000755;;;;14670.53;14670.53;AB224979
1916;70101000746;;;;14643.34;14643.34;BJ151499
1917;89901009613;;;;14532.71;14532.71;IB26747
1918;40001022664;;;;14373.33;5873.33;D487784
1919;50101022312;;;;14326.04;14326.04;AB129944
1920;70801000751;;;;14292.91;14292.91;AB212505
1921;80001000639;;;;14246.72;14246.72;AB115895
1922;60701000311;;;;13807.35;13807.35;D371904
1923;30001016498;;;;13590.19;13590.19;D154393
1924;70101022809;;;;13506.12;13506.12;D36343
1925;30001022427;;;;13434.66;13434.66;AB101509
1926;90102203287;;;;13406.38;13406.38;AB242100
1927;60101000553;;;;13353.8;13353.8;B460
1928;20101007780;;;;13193.04;13193.04;A770627
1929;99901000005;;;;13155.3;13155.3;D364546
1930;90101022223;;;;13145.24;13145.24;A591796
1931;70101000954;;;;13113.43;13113.43;B104091
1932;89901022716;;;;13011.3;13011.3;P59523
1933;60101009680;;;;12943.96;12943.96;A29587
1934;90801000824;;;;12920.14;12920.14;AB176973
1935;20101000763;;;;12907.61;12907.61;f275488
1936;10102100651;;;;12827.13;12827.13;AB175780
1937;50101000345;;;;12808.19;12808.19;W89393
1938;59901000660;;;;12605.71;12605.71;CB36028
1939;70101025783;;;;12330.41;12330.41;DA5894
1940;50101022297;;;;12155.51;12155.51;A275703
1941;10201000918;;;;12125.74;12125.74;A651764
1942;10101000590;;;;12016.12;12016.12;AD41595
1943;20101031835;;;;11648.14;11648.14;D191968
1944;30001022364;;;;11431.13;11431.13;XA16504
1945;60102203604;;;;11344.49;11344.49;I540485
1946;81401000486;;;;11186.28;11186.28;AD115866
1947;41401000234;;;;10847.77;1324.72;A512696
1948;10101000616;;;;10762.83;10762.83;Q104755
1949;39901016708;;;;10710.19;10710.19;A534356
1950;39901000834;;;;10686.98;10686.98;D326230
1951;60101022520;;;;10554.67;10554.67;AB38811
1952;70201000053;;;;10351.58;10351.58;AB400842
1953;70101000953;;;;10077.09;10077.09;A40267
1954;20201000087;;;;10016.81;10016.81;A737523
1955;31001810030;;;;9997.78;9997.78;AB197405
1956;49901031389;;;;9934.54;9934.54;B68044
1957;49901011476;;;;9733.09;9733.09;D49989
1958;40001022696;;;;9635.6;9635.6;K320434
1959;70701000340;;;;9609.31;9609.31;C115713
1960;39902100043;;;;9526.4;9526.4;D208253
1961;90101209317;;;;9393.68;9393.68;AB93533
1962;70201000060;;;;9291.74;9291.74;T7903
1963;50701000266;;;;9157.28;9157.28;AB306812
1964;60101000499;;;;8957.42;8957.42;K160090
1965;20001930215;;;;8807.56;8807.56;BK6545
1966;20101011707;;;;8803.16;8803.16;A764473
1967;90001000875;;;;8727.2;8727.2;AB170752
1968;30002203596;;;;8687.23;8687.23;JB62082
1969;69901051869;;;;8403.81;8403.81;AB107451
1970;70101000792;;;;8338.61;8338.61;AB98160
1971;20201000103;;;;8318.97;8318.97;AB789
1972;50101000342;;;;8162.03;8162.03;B100862
1973;70101022915;;;;8128.68;8128.68;C8279
1974;10001027955;;;;8058.41;8058.41;AB110904
1975;10001027956;;;;7836.89;7836.89;A249782
1976;69901031892;;;;7802.1;7802.1;G396612
1977;1.20901E+11;;;;7512.81;7512.81;U54699
1978;90001000878;;;;7471.89;7471.89;AB124581
1979;80001000653;;;;7441.47;7441.47;B761000
1980;80001011691;;;;7385.04;7385.04;AB110208
1981;90001000852;;;;7219.45;7219.45;A44162
1982;69901000897;;;;7096.32;7096.32;D67657
1983;90101022236;;;;7045.48;7045.48;A631449
1984;99901000865;;;;7033.07;7033.07;J266428
1985;10101050626;;;;7031.76;7031.76;L314142
1986;50201026615;;;;7007.94;7007.94;A489558
1987;50101000417;;;;6869.49;6869.49;AB250812
1988;50101000376;;;;6794.75;6794.75;D463378
1989;50101022352;;;;6788.36;6788.36;MA17395
1990;50101000380;;;;6769.73;6769.73;L150953
1991;50101022286;;;;6698.27;6698.27;AB204291
1992;20101000855;;;;6688.75;6688.75;AB232100
1993;10001027023;;;;6425.41;6425.41;AD58056
1994;81001000245;;;;5975.24;5975.24;D337511
1995;50101022374;;;;5940.53;5940.53;A604431
1996;69901031827;;;;5897.34;5897.34;T9752
1997;40102100188;;;;5666.85;5666.85;AB80303
1998;20101208853;;;;5365.7;5365.7;A563165
1999;70101000765;;;;5364.58;5364.58;A140776
2000;39901000813;;;;5313.72;5313.72;AB149826
2001;50102203353;;;;5309.76;5309.76;D56285
2002;30001022437;;;;5300.02;5300.02;C616389
2003;29801010048;;;;5298.76;5298.76;BE16624
2004;40101007182;;;;5098.36;5098.36;AB45189
2005;50101000373;;;;5024.04;5024.04;V56690
2006;40201000523;;;;5016.56;5016.56;AB103247
2007;20101000882;;;;4962.69;4962.69;A101256
2008;20201000053;;;;4847.44;4847.44;A572083
2009;20001027290;;;;4650.92;4650.92;QA62069
2010;80001000672;;;;4611.61;4611.61;W62532
2011;49801001109;;;;4411.5;4411.5;TA22458
2012;89901016481;;;;4391.86;4391.86;U77733
2013;30101022043;;;;4371.03;4371.03;G69355
2014;90701000424;;;;3508.53;3508.53;A632347
2015;50101000419;;;;3487.29;3487.29;D376199
2016;50101022287;;;;3487.29;3487.29;A190850
2017;69902206018;;;;3473;3473;D134711
2018;60001022200;;;;3382.49;3382.49;AB124559
2019;50101000386;;;;3268.15;3268.15;AB172865
2020;50101000416;;;;3196.69;3196.69;AB286
2021;20001000071;;;;2286.22;2286.22;AB13873
2022;50101000422;;;;2241.64;2241.64;KALLOUCHAMRANI
2023;544660;;;;532830.22;532830.22;STESONEFORT
2024;33181;;;;523374.82;523374.82;HASSANIHOUSSEINE
2025;24247;;;;519587.52;519587.52;TAKHSSAITIMEDHASSANABDELM
2026;377935;;;;516427.93;516427.93;ABDESSADEGELKADMIRI
2027;137109;;;;499831.98;499831.98;STEBATYSTILESARL
2028;60145;;;;471783.3;471783.3;BELLAHCENOMAR
2029;81321;;;;436284.73;436284.73;ASSCONSEILETUDEEQUIPEMENT
2030;2647;;;;382054.24;382054.24;TANSIFTCARS
2031;24588;;;;359112.46;359112.46;STEJEDLANETIT.SARL
2032;26603;;;;226686.73;226686.73;MRSAOULAABDERRAHMANE
2033;24136;;;;225070.86;225070.86;ELHRYDYABDERRAHIM
2034;377777;;;;188481.93;188481.93;GROUPEALIKHLASSEETALAMANE
2035;173597;;;;183020.05;183020.05;TRANSBOUMITRA
2036;23894;;;;140318.26;140318.26;CIMDEQUIPEMENT
2037;SysCIMDEQUIPEMENT-1;;FACTURE ;;55003.93;55003.93;ATBIRBUS
2038;SysATBIRBUS-2;;FACTURE ;;28303.64;28303.64;NSAMORROCOTRANS
2039;SysNSAMORROCOTRANS-3;;FACTURE ;;31833.06;7130;MAJESTICTRANSPORTTOURISTIQUE 
2040;SysMAJESTICTRANSPORTTOURISTIQUE-4;;FACTURE ;;87839.87;87839.87;LESSALINESDEGHARB
2041;SysLESSALINESDEGHARB-5;;FACTURE ;;64143.69;64143.69;JOKARTRANS
2042;SysJOKARTRANS-6;;FACTURE ;;53769.18;53769.18;INGEBAK
2043;SysINGEBAK-7;;FACTURE ;;19839.27;19839.27;ETABLISSEMENTAJIALJEBRANEPRIVEESARL 
2044;SysETABLISSEMENTAJIALJEBRANEPRIVEESARL-8;;FACTURE ;;20234.75;20234.75;BEBELCARBEBELTOUR 
2045;SysBEBELCARBEBELTOUR-9;;FACTURE ;;33108.43;33108.43;MEGAHISSOTTOMAROCSARL
2046;SysMEGAHISSOTTOMAROCSARL-1;;FACTURE ;;25047.18;25047.18;GAZRIFAINEMAROC
2047;SysGAZRIFAINEMAROC-2;;FACTURE ;;28550.86;28550.86;BIVOUACDUDESERT
2048;SysBIVOUACDUDESERT-3;;FACTURE ;;38172.24;38172.24;RIMS
2049;SysRIMS-4;;FACTURE ;;20636.03;20636.03;ARIELCONFECTION
2050;SysARIELCONFECTION-5;;FACTURE ;;13290.34;13290.34;SCADACOMSARLTELECOM
2051;SysSCADACOMSARLTELECOM-6;;FACTURE ;;11426.53;11426.53;Joyaudanfa
2052;SysJOYAUDANFA-7;;FACTURE ;;20679.03;20679.03;LESSALINESDUGHARB
2053;SysLESSALINESDUGHARB-8;;FACTURE ;;105242.41;105242.41;ERGTOURS 
2054;SysERGTOURS-9;;FACTURE ;;157570.33;157570.33;SOCIETEFINANCIEREDAFRICAPALACE  
2055;SysSOCIETEFINANCIEREDAFRICAPALACE-1;;FACTURE ;;119065.63;0;ARBEP
2056;SysARBEP-2;;FACTURE ;;76769.99;76769.99;AB519811
2057;6326808/CDM;INS PROV;CHEQUE ;;5983.8;5983.8;BH336984
2058;215766/AWB;INS PROV;CHEQUE ;;4556.6;4556.6;BH490642
2059;5574755/BCP;INS PROV;CHEQUE ;;2140.15;2140.15;BK212199
2060;7336378/BCP;INS PROV;CHEQUE ;;1685.42;1685.42;CD428864
2061;6114923/CDM;INS PROV;CHEQUE ;;7943.24;7943.24;A696150
2062;7886187/BP;INS PROV;CHEQUE ;;1111.2;1111.2;AA18891
2063;2128394/CIH;CPTE CLOTURE;CHEQUE ;;1349;1349;AC1318
2064;3770791/CDM;INS PROV;CHEQUE ;;1161.35;1161.35;AE431
2065;7379115/SGMB;INS PROV;CHEQUE ;;4468;4468;BK252854
2066;3928783/BP;INS PROV;CHEQUE ;;1007.73;1007.73;C262134
2067;143270/AWB;INS PROV;CHEQUE ;;2061.1;2061.1;PA106157
2068;276853/AWB;SIGNATURE NN CONFORME;CHEQUE ;;499;499;BK213199
2069;7336409/BCP;;CHEQUE ;;2004.65;2004.65;HH158770
2070;278008/BARID BANK;;CHEQUE ;;2568.34;2568.34;FA3410
2071;8945896/BP;;CHEQUE ;;7074.17;7074.17;B571422
2072;2703353/CDM;;CHEQUE ;;1490;1490;AB604794
2073;8347202/CIH;;CHEQUE ;;3990;3990;A473006
2074;6508452/BARID BANK;;CHEQUE ;;4999;4999;BJ320108
2075;1314373/BMCE;;CHEQUE ;;963.72;963.72;BL107551
2076;070474/AWB;;CHEQUE ;;600;600;BE737587
2077;8721287/SGMB;;CHEQUE ;;2899;0;E32234
2078;3143275/BP;;CHEQUE ;;1199;0;P335743
2079;2329998/BP;;CHEQUE ;;3848;3848;BB00597N
2080;9178331/BP;;CHEQUE ;;3999;3999;DN25921
2081;773271/AWB;;CHEQUE ;;1249;1249;D348003
2082;362752/AWB;DEFAUT INSUFFISANCE DE PROVISION;CHEQUE ;;5886.78;5886.78;BW2665
2083;2809389/CA;CHEQUE FRAPPE DOPPOSITION POUR VOL OU PERTE;CHEQUE ;;3463.62;3463.62;BJ192808
2084;0764462/BMCE;DEFAUT INSUFFISANCE DE PROVISION;CHEQUE ;;1057.9;0;A50339
2085;458383/AWB;ABSENCE DE LA SIGNATURE DU TIREUR;CHEQUE ;;1163.14;0;A660821
2086;8621648/BP;DEFAUT INSUFFISANCE DE PROVISION;CHEQUE ;;853.13;853.13;BB19579
2087;318869/AWB;DEFAUT INSUFFISANCE DE PROVISION;CHEQUE ;;3609;3609;WA66162
2088;720139/AWB;NON CONFIRMITE DE LA SIGNATURE DU TIREUR AU SPECIMEN;CHEQUE ;;2255.62;0;A824956
2089;7285751/CA;DEFAUT INSUFFISANCE DE PROVISION;CHEQUE ;;661.85;661.85;BJ119602
2090;0000009/CFG BANK;DEFAUT INSUFFISANCE DE PROVISION;CHEQUE ;;4799;4799;JA106291
2091;8354250/BP;DEFAUT INSUFFISANCE DE PROVISION;CHEQUE ;;1395.2;1395.2;S293726
2092;0000039/BANK ASSAFA;DEFAUT INSUFFISANCE DE PROVISION;CHEQUE ;;1429.61;1429.61;AD240757
2093;0000001/CFG BANK;DEFAUT OU INSUFFISANCE DE PROVISION;CHEQUE ;;8551.75;8551.75;BE859132
2094;0281651/SG;DEFAUT OU INSUFFISANCE DE PROVISION;CHEQUE ;;2799;0;A363041
2095;3546402/BMCE;DEFAUT OU INSUFFISANCE DE PROVISION;CHEQUE ;;696.15;0;CD163677
2096;8592995/BP;DEFAUT OU INSUFFISANCE DE PROVISION;CHEQUE ;;3342.72;3342.72;EE819748
2097;0000003/BANK ASSAFA;DEFAUT OU INSUFFISANCE DE PROVISION;CHEQUE ;;2249;2249;XA25627
2098;8745243/SG;DEFAUT OU INSUFFISANCE DE PROVISION;CHEQUE ;;579.14;0;EE524176
